source_id,z_spec,Usage
33662,0.09773102,Public
33665,0.03477636,Public
33672,0.6647206,Public
33682,0.2730456,Public
33686,0.538812,Private
33687,0.6956438,Private
33688,0.08970576,Public
33690,0.1471015,Private
33691,0.2337411,Public
33697,0.5405583,Public
33700,0.6983175,Public
33701,0.4574659,Public
33709,0.2836686,Public
33717,0.5450596,Public
33719,0.3412829,Public
33722,0.4835497,Public
33724,0.3316171,Private
33725,0.5454838,Public
33734,0.4453688,Public
33741,0.1412077,Private
33742,0.5570164,Public
33746,0.5123743,Private
33755,0.5911053,Public
33756,0.1394258,Private
33757,0.3285603,Private
33758,0.07091606,Private
33760,0.236583,Private
33762,0.5924703,Public
33766,0.4990402,Public
33769,0.3053589,Public
33770,0.06076409,Private
33776,0.3427263,Public
33783,0.3051671,Public
33785,0.08293684,Private
33787,0.6031028,Public
33798,0.4799446,Public
33799,0.1110763,Private
33800,0.3271444,Public
33822,0.5016087,Private
33826,0.06305815,Private
33827,0.1519298,Private
33828,0.07243433,Public
33837,0.7306861,Public
33840,0.5129983,Private
33844,0.1051566,Private
33848,0.1198243,Private
33864,0.5099888,Public
33866,0.6379421,Public
33870,0.1525643,Public
33872,0.578607,Public
33885,0.561682,Public
33892,0.5334852,Private
33893,0.4029537,Public
33895,0.4759006,Private
33896,0.2441357,Private
33902,0.1160187,Public
33910,0.3049001,Private
33919,0.2366218,Private
33922,0.6038106,Public
33924,0.08045465,Public
33927,0.4268103,Private
33933,0.08381067,Private
33937,0.5680047,Private
33939,0.5008869,Private
33948,0.1216852,Public
33952,0.6686563,Private
33957,0.03397788,Private
33959,0.1707496,Private
33971,0.1318652,Private
33978,0.09100375,Private
33979,0.2018526,Private
33980,0.2324067,Public
33997,0.08560362,Private
33998,0.05896869,Public
34008,0.09885438,Private
34012,0.4903525,Private
34016,0.1081576,Private
34017,0.0459482,Public
34019,0.08910927,Private
34020,0.6933027,Public
34022,0.1521246,Public
34028,0.427379,Public
34033,0.06261346,Private
34051,0.5426005,Public
34052,0.4489651,Private
34057,0.4792392,Public
34062,0.572607,Private
34064,0.475973,Private
34068,0.3612204,Private
34069,0.112623,Private
34072,0.1675885,Private
34077,0.3182474,Private
34082,0.1674082,Private
34084,0.3243683,Public
34087,0.5553129,Public
34094,0.433847,Private
34103,0.2006616,Public
34111,0.1448707,Private
34112,0.0858538,Private
34129,0.2179064,Public
34136,0.437773,Private
34142,0.622373,Private
34143,0.1696289,Private
34148,0.1294306,Private
34152,0.1026732,Private
34157,0.0852048,Private
34159,0.06645985,Private
34160,0.2448548,Public
34169,0.4779112,Private
34171,0.397286,Private
34178,0.2819192,Public
34189,0.1146862,Public
34196,0.06799247,Private
34206,0.3866672,Public
34207,0.1681072,Private
34217,0.1637165,Public
34227,0.3568805,Public
34228,0.6197704,Private
34229,0.3488149,Public
34235,0.556363,Public
34245,0.7542971,Private
34247,0.1776146,Private
34248,0.5115598,Public
34256,0.1316015,Private
34262,0.5206704,Private
34263,0.2076816,Private
34268,0.0932017,Public
34269,0.05844945,Public
34283,0.386306,Private
34293,0.1267281,Private
34296,0.09128243,Public
34297,0.2506197,Private
34311,0.2826565,Public
34312,0.5251208,Private
34314,0.1393562,Private
34318,0.04168625,Private
34324,0.724477,Private
34332,0.4572638,Public
34341,0.05394072,Private
34346,0.4238465,Public
34349,0.5711333,Private
34354,0.1125449,Private
34361,0.5414667,Public
34364,0.05880658,Public
34370,0.3427452,Public
34381,0.03140513,Public
34386,0.4886726,Public
34387,0.5067394,Private
34393,0.1337499,Private
34397,0.08479784,Private
34404,0.6526362,Private
34409,0.05025623,Private
34413,0.341488,Public
34414,0.3410565,Private
34416,0.07419483,Private
34421,0.0716521,Private
34433,0.1017068,Private
34457,0.1544554,Private
34469,0.04280036,Private
34470,0.5033082,Private
34474,0.3464794,Public
34477,0.4404509,Private
34484,0.3187598,Public
34485,0.0739424,Public
34488,0.03225219,Private
34493,0.114616,Public
34503,0.5015836,Private
34510,0.4769658,Public
34512,0.1250039,Private
34518,0.2260497,Public
34521,0.1921999,Private
34523,0.08930982,Public
34524,0.1413896,Public
34528,0.3495443,Public
34529,0.0455792,Private
34531,0.2149199,Private
34540,0.4633685,Private
34542,0.7446697,Public
34550,0.3695779,Public
34553,0.5539454,Public
34555,0.05059239,Private
34560,0.1543543,Private
34565,0.1946444,Public
34568,0.4992707,Private
34571,0.4641567,Private
34578,0.1450233,Public
34579,0.2733983,Public
34584,0.1133384,Public
34592,0.2758208,Public
34593,0.09598241,Public
34594,0.171712,Private
34600,0.2875972,Public
34603,0.2358494,Private
34607,0.5553421,Private
34609,0.4216321,Private
34610,0.09549552,Private
34620,0.2663191,Public
34621,0.5485885,Public
34622,0.07951234,Public
34624,0.09220217,Private
34626,0.09984355,Private
34629,0.09181508,Public
34635,0.02190239,Public
34636,0.4310181,Private
34640,0.06564418,Public
34642,0.0801935,Private
34650,0.1066312,Public
34651,0.07601861,Public
34660,0.02089298,Public
34674,0.05317422,Public
34675,0.5124116,Public
34678,0.1275447,Private
34681,0.2440274,Public
34693,0.02750021,Private
34695,0.3777561,Public
34698,0.1314913,Public
34700,0.1251403,Public
34701,0.1025385,Public
34707,0.1104762,Public
34710,0.1656736,Public
34720,0.6017149,Private
34722,0.03915642,Private
34723,0.05418267,Private
34725,0.08113002,Public
34731,0.05521313,Private
34742,0.02574823,Private
34743,0.41858,Public
34747,0.6342784,Public
34753,0.5411031,Private
34754,0.1266416,Private
34758,0.5360205,Public
34764,0.4339351,Public
34765,0.06383968,Private
34766,0.6115885,Public
34773,0.2141391,Private
34775,0.2744083,Private
34782,0.1022907,Private
34785,0.5023018,Private
34801,0.100214,Public
34808,0.1043999,Private
34810,0.2861871,Private
34812,0.1049392,Private
34814,0.6365972,Public
34815,0.5009016,Public
34816,0.4861327,Public
34831,0.1199467,Public
34832,0.09231694,Private
34837,0.08738539,Private
34840,0.6682708,Private
34841,0.6198316,Private
34854,0.4343768,Public
34865,0.2213362,Public
34866,0.1710779,Public
34872,0.5064095,Public
34875,0.5678692,Public
34880,0.1051196,Public
34889,0.09640028,Public
34890,0.09302033,Private
34911,0.03144694,Public
34924,0.4472687,Public
34928,0.06882421,Public
34929,0.5959983,Private
34930,0.6738019,Private
34948,0.06748022,Public
34954,0.08922425,Public
34959,0.5688328,Private
34961,0.2248962,Private
34964,0.6582066,Private
34980,0.03020471,Private
34984,0.1410596,Private
34986,0.293487,Private
34998,0.08498095,Public
35010,0.1470745,Private
35011,0.5766062,Public
35030,0.4884516,Private
35031,0.4709485,Public
35036,0.6001081,Public
35046,0.7933798,Private
35050,0.1876725,Private
35053,0.3309618,Public
35057,0.3144004,Private
35059,0.3679806,Public
35060,0.6823844,Public
35063,0.2578079,Private
35069,0.1692443,Public
35079,0.06668364,Public
35081,0.383562,Private
35085,0.3206084,Public
35094,0.5895662,Public
35098,0.7581816,Public
35109,0.4276209,Private
35111,0.09812705,Public
35133,0.4807627,Public
35135,0.03241078,Private
35139,0.7676134,Public
35144,0.1308456,Public
35157,0.3383331,Private
35162,0.3860993,Private
35167,0.1834551,Public
35169,0.5053902,Private
35178,0.07509419,Private
35179,0.1765966,Public
35183,0.04291228,Private
35186,0.1504206,Private
35187,0.03312124,Private
35194,0.2582061,Private
35195,0.03534289,Private
35198,0.1458386,Private
35200,0.4047936,Private
35201,0.04381077,Private
35205,0.5311216,Private
35208,0.1086681,Private
35222,0.1861575,Private
35233,0.5808638,Public
35242,0.1022454,Public
35247,0.3394964,Private
35249,0.4229727,Public
35255,0.1786618,Private
35256,0.2602986,Private
35262,0.1159171,Private
35268,0.6014172,Public
35270,0.1262751,Private
35271,0.5328959,Public
35281,0.1236392,Private
35282,0.3581509,Public
35285,0.08296634,Private
35292,0.06547601,Private
35294,0.07710361,Private
35297,0.1107674,Private
35298,0.5499008,Public
35303,0.1196151,Public
35315,0.1451803,Public
35319,0.131661,Private
35321,0.4741952,Private
35326,0.5382063,Public
35333,0.2493199,Public
35340,0.07866064,Public
35342,0.2263025,Private
35343,0.3546014,Public
35349,0.5593854,Public
35361,0.4748492,Public
35362,0.1197797,Public
35367,0.6194638,Public
35371,0.09063897,Public
35380,0.4887359,Private
35391,0.07642325,Private
35393,0.4213525,Public
35398,0.04683874,Private
35399,0.1167136,Public
35400,0.2275226,Private
35416,0.03726963,Private
35418,0.05660417,Public
35421,0.110149,Private
35422,0.1016505,Private
35428,0.1916573,Private
35435,0.6439039,Public
35436,0.5436162,Public
35440,0.07556111,Public
35447,0.6212382,Private
35450,0.1478106,Private
35454,0.0815508,Public
35464,0.2772584,Private
35481,0.08899295,Public
35488,0.129037,Public
35490,0.5511648,Private
35497,0.6570789,Private
35503,0.1583376,Private
35507,0.08589932,Private
35517,0.3361695,Private
35518,0.5296617,Private
35524,0.06932482,Public
35525,0.5260618,Private
35529,0.07425465,Private
35531,0.2903115,Public
35539,0.5160812,Public
35545,0.5831591,Public
35546,0.144832,Public
35547,0.4623872,Private
35548,0.1491827,Public
35554,0.3107434,Private
35561,0.1952718,Public
35568,0.04556538,Public
35571,0.6315798,Public
35572,0.4787401,Public
35575,0.5965989,Private
35577,0.4705937,Public
35585,0.07876185,Public
35592,0.07135182,Public
35595,0.153115,Public
35596,0.07284117,Private
35597,0.5591531,Private
35613,0.4823771,Public
35618,0.2503648,Private
35631,0.1510798,Public
35634,0.2210155,Private
35643,0.2231152,Private
35645,0.1410685,Public
35650,0.0923518,Private
35658,0.5471178,Private
35670,0.5488499,Public
35674,0.1029113,Private
35690,0.4758831,Private
35693,0.1144098,Public
35694,0.3739099,Private
35699,0.2680894,Private
35706,0.4687865,Private
35709,0.351213,Private
35710,0.1711256,Private
35725,0.1070876,Private
35732,0.06818145,Private
35733,0.1713882,Public
35735,0.5859219,Public
35737,0.5319568,Private
35739,0.02929267,Private
35740,0.233046,Public
35757,0.1202051,Private
35764,0.2466155,Private
35765,0.07593127,Private
35771,0.06678215,Public
35772,0.1349097,Private
35773,0.5912644,Public
35774,0.04007883,Public
35777,0.06480146,Private
35779,0.2725315,Private
35788,0.07654297,Public
35790,0.7046914,Private
35794,0.634668,Private
35797,0.1481786,Public
35800,0.4642917,Public
35814,0.3186152,Private
35820,0.161688,Private
35825,0.07931307,Public
35829,0.2621655,Private
35842,0.471021,Private
35843,0.04079395,Private
35844,0.1626689,Private
35847,0.1277673,Public
35851,0.3979788,Public
35853,0.5708072,Public
35854,0.7430041,Private
35863,0.2168064,Private
35865,0.1203145,Private
35877,0.2146149,Public
35886,0.07270631,Private
35891,0.1386503,Public
35892,0.5142207,Public
35897,0.2218767,Public
35903,0.1192024,Private
35909,0.1132263,Public
35919,0.04862262,Private
35920,0.1851633,Private
35929,0.07288251,Private
35931,0.1451069,Public
35932,0.1460007,Private
35934,0.08494999,Private
35939,0.3978294,Public
35944,0.08698772,Private
35946,0.2717983,Private
35950,0.1833568,Public
35954,0.4760645,Private
35959,0.4603921,Public
35969,0.0762829,Public
35983,0.07567146,Private
35985,0.5328782,Public
35989,0.30068,Public
35999,0.1462561,Public
36007,0.5048748,Public
36018,0.4606638,Public
36021,0.2057638,Private
36025,0.08504529,Public
36027,0.59136,Public
36035,0.5624634,Private
36041,0.2140857,Private
36044,0.09834813,Public
36051,0.6784201,Public
36059,0.09577208,Public
36060,0.1523232,Public
36062,0.164743,Public
36067,0.4778206,Private
36069,0.5223354,Private
36079,0.5421641,Public
36080,0.3416427,Private
36081,0.6765165,Public
36085,0.06207966,Public
36110,0.3044319,Public
36113,0.1707004,Public
36114,0.1382506,Private
36116,0.375862,Public
36126,0.5052325,Private
36132,0.4360272,Public
36133,0.1330608,Private
36135,0.07262106,Private
36136,0.5868806,Public
36142,0.5163876,Public
36145,0.1449874,Private
36153,0.04792073,Private
36157,0.5011774,Public
36159,0.1664142,Private
36160,0.07547654,Public
36163,0.6522525,Public
36169,0.1756715,Private
36171,0.1837543,Public
36176,0.06129688,Public
36180,0.3613373,Public
36181,0.2721205,Public
36182,0.02577538,Public
36187,0.1067935,Public
36188,0.5783613,Private
36191,0.4459698,Private
36208,0.4229079,Public
36212,0.6503248,Public
36214,0.08274397,Private
36220,0.3870681,Public
36224,0.6040036,Public
36230,0.173134,Private
36244,0.357527,Public
36253,0.4712912,Private
36258,0.3194676,Private
36268,0.3395211,Private
36282,0.5689176,Public
36289,0.4364042,Public
36292,0.5636989,Public
36303,0.05266366,Private
36304,0.2788407,Private
36307,0.4075151,Private
36308,0.07697525,Public
36317,0.08609422,Private
36320,0.1214035,Private
36321,0.1369699,Private
36331,0.6614423,Private
36343,0.2983687,Public
36345,0.3980115,Public
36355,0.3367508,Private
36365,0.3508111,Public
36366,0.1107045,Public
36368,0.5836652,Public
36370,0.6368275,Public
36373,0.07683396,Private
36375,0.1084144,Public
36378,0.1501286,Public
36382,0.07040751,Private
36386,0.1223375,Private
36390,0.1296498,Public
36394,0.3604988,Public
36395,0.5649382,Public
36397,0.4063805,Public
36404,0.5402045,Public
36405,0.2318629,Public
36408,0.1256078,Private
36413,0.07588886,Private
36417,0.1263003,Private
36427,0.1284717,Public
36444,0.2504232,Public
36445,0.6521121,Private
36451,0.1183829,Private
36455,0.09072913,Private
36468,0.5717208,Public
36476,0.1555155,Public
36483,0.1175738,Private
36486,0.1820008,Private
36487,0.08629949,Public
36490,0.07506432,Private
36491,0.6273591,Private
36495,0.3106901,Private
36498,0.03926485,Public
36509,0.05446265,Private
36519,0.5986996,Private
36523,0.6937243,Public
36524,0.05883384,Private
36527,0.07710475,Private
36533,0.1093813,Private
36534,0.1052278,Public
36538,0.06013986,Private
36547,0.3656419,Public
36551,0.4685019,Public
36558,0.02432404,Public
36561,0.5056614,Public
36572,0.1616329,Public
36575,0.5818243,Public
36583,0.2661433,Private
36586,0.02160817,Public
36587,0.03438032,Private
36593,0.5727307,Public
36598,0.07691851,Private
36607,0.02772819,Private
36609,0.1259813,Private
36613,0.05893083,Private
36622,0.643173,Private
36631,0.1470269,Public
36634,0.611551,Public
36636,0.5640239,Public
36639,0.151398,Public
36641,0.4263687,Public
36648,0.145022,Public
36649,0.6714389,Private
36659,0.09861656,Private
36660,0.1217257,Private
36668,0.4863791,Private
36672,0.7823703,Public
36674,0.2128401,Public
36679,0.1310334,Private
36680,0.1696465,Private
36683,0.2213307,Public
36701,0.538779,Public
36713,0.7161343,Public
36719,0.5363926,Public
36723,0.1452275,Public
36725,0.1774379,Public
36727,0.134515,Private
36731,0.3517786,Private
36734,0.08565544,Private
36735,0.5856779,Private
36737,0.3437323,Private
36741,0.4638076,Public
36744,0.1004824,Private
36751,0.2361078,Public
36775,0.5189824,Private
36776,0.1251603,Public
36777,0.04228628,Private
36784,0.3423996,Private
36787,0.1169397,Public
36788,0.1207934,Public
36790,0.3027981,Public
36807,0.1141434,Private
36818,0.1166145,Private
36820,0.08726819,Public
36821,0.5020708,Private
36824,0.1281465,Public
36833,0.3585276,Public
36839,0.4911661,Public
36845,0.4934428,Private
36855,0.4841194,Public
36860,0.7304354,Public
36877,0.3539146,Public
36881,0.1760951,Private
36884,0.2417257,Private
36894,0.04100105,Private
36895,0.1044876,Private
36901,0.1363963,Private
36907,0.5265581,Public
36912,0.540919,Private
36914,0.4610833,Public
36923,0.1369241,Public
36929,0.1977533,Public
36931,0.4782603,Public
36939,0.2781959,Private
36943,0.3405277,Private
36945,0.1216547,Private
36948,0.482383,Public
36963,0.1437024,Private
36966,0.2320706,Private
36972,0.2135279,Public
36976,0.05906332,Private
36978,0.5096324,Private
36992,0.05680836,Public
36993,0.03481778,Private
36996,0.1515338,Private
37010,0.1454054,Public
37011,0.5829191,Public
37018,0.09890591,Private
37019,0.1465213,Private
37030,0.08443712,Private
37034,0.1452493,Private
37038,0.05675305,Private
37040,0.2301574,Private
37044,0.09922223,Private
37045,0.1450161,Private
37049,0.3976014,Public
37051,0.2081088,Private
37052,0.3825177,Private
37065,0.03646806,Private
37066,0.04268347,Private
37067,0.08331421,Private
37075,0.3075875,Public
37078,0.07302039,Public
37080,0.1130132,Public
37081,0.04904643,Public
37083,0.716003,Public
37085,0.1016431,Public
37089,0.05205384,Public
37096,0.5739951,Public
37097,0.3548937,Private
37099,0.3116663,Private
37116,0.5664407,Public
37117,0.3650668,Public
37122,0.1095769,Public
37124,0.1139984,Public
37125,0.0671767,Public
37131,0.4025601,Public
37132,0.6285836,Public
37134,0.3655932,Private
37136,0.4424625,Private
37145,0.2280593,Private
37146,0.1143313,Public
37148,0.5323475,Public
37157,0.05699823,Private
37158,0.6707083,Public
37170,0.5362911,Private
37177,0.07376181,Private
37180,0.2725343,Private
37190,0.6546797,Public
37193,0.2939297,Private
37194,0.1185706,Public
37196,0.3758407,Public
37198,0.4210152,Public
37201,0.07572547,Private
37204,0.1085112,Private
37207,0.175098,Public
37208,0.1562047,Public
37211,0.5157748,Private
37219,0.08972164,Private
37226,0.08018467,Public
37228,0.06305891,Public
37242,0.6233649,Private
37251,0.1771713,Private
37260,0.3916459,Private
37265,0.06057175,Public
37271,0.2037356,Public
37276,0.6100512,Public
37282,0.261706,Public
37289,0.3611631,Private
37297,0.5778413,Public
37305,0.02273385,Private
37310,0.0919967,Private
37311,0.03816565,Private
37317,0.3323877,Private
37321,0.7292388,Private
37322,0.1484457,Public
37327,0.1122209,Public
37333,0.08903934,Public
37335,0.4966946,Private
37338,0.5578055,Private
37344,0.3212752,Public
